time,x,x_target,y,y_target,z,z_target,roll_deg,roll_target_deg,pitch_deg,pitch_target_deg,yaw_deg,yaw_target_deg,roll_rad,roll_target_rad,pitch_rad,pitch_target_rad,yaw_rad,yaw_target_rad
0.9166667144745588,-2.267302079417277e-07,0.0,-2.972607944684569e-06,0.0,0.510714590549469,1.0,-2.909824914843142e-05,-2.628228021390076e-05,3.716811250945506e-06,2.1641030612158568e-06,0.000193139527929234,0.0,-5.078602542057645e-07,-4.587123246643278e-07,6.487059400416828e-08,3.77707237707051e-08,3.3709206781126787e-06,0.0
0.950000049546361,-2.3273047133898217e-07,0.0,-3.0399371553357923e-06,0.0,0.522013247013092,1.0,-2.8777561257756856e-05,-2.53220656995017e-05,8.728356670912138e-07,1.969047901954768e-06,0.00018669033024131557,0.0,-5.022631946422177e-07,-4.419534198626257e-07,1.52338562195828e-08,3.436636901859719e-08,3.2583609443464964e-06,0.0
0.9833333846181631,-2.3769267443185527e-07,0.0,-3.1043107355799293e-06,0.0,0.5327627062797546,1.0,-2.8472504476447024e-05,-2.4366981870336874e-05,3.2124935001828578e-06,2.0222206407560114e-06,0.00018000301365477092,0.0,-4.969389494028248e-07,-4.252840624111444e-07,5.606858877710793e-08,3.5294408382981834e-08,3.1416452517880643e-06,0.0
1.0166667196899652,-2.4347392013623903e-07,0.0,-3.162303528370103e-06,0.0,0.5429749488830566,1.0,-2.8070939747811426e-05,-2.3400649636300808e-05,1.3207146406008954e-06,1.8330023518227197e-06,0.00017344504868547898,0.0,-4.899303227282561e-07,-4.0841838325906266e-07,2.3050818957779204e-08,3.199192623610594e-08,3.027187170843471e-06,0.0
1.0500000547617674,-2.471243760737707e-07,0.0,-3.2143404951057164e-06,0.0,0.5526643991470337,1.0,-2.743529767454594e-05,-2.2433220155305695e-05,2.5739938337827586e-06,1.8732644216347624e-06,0.00016722693269716058,0.0,-4.788362756855703e-07,-3.915335535348381e-07,4.4924667325540785e-08,3.26946319179939e-08,2.9186605735764137e-06,0.0
1.0833333898335695,-2.5138723458439927e-07,0.0,-3.2634156923450064e-06,0.0,0.5618464350700378,1.0,-2.682153484669288e-05,-2.148189422158934e-05,1.97271354784514e-06,1.6965791847562129e-06,0.00016176613480752897,0.0,-4.681240935131833e-07,-3.7492978373187833e-07,3.4430346608596384e-08,2.9610892794797105e-08,2.8233516706163843e-06,0.0
1.1166667249053717,-2.5484627030891716e-07,0.0,-3.305525297037093e-06,0.0,0.5705385804176331,1.0,-2.616296650087639e-05,-2.0532630550959166e-05,1.695038229130175e-06,1.7150927062355437e-06,0.0001570572089728141,0.0,-4.566299075292729e-07,-3.583620072098148e-07,2.958399804549561e-08,2.993401470075012e-08,2.7411654105683873e-06,0.0
1.1500000599771738,-2.5855649710138096e-07,0.0,-3.344206788824522e-06,0.0,0.5787590146064758,1.0,-2.554169720057018e-05,-1.959906629811924e-05,2.9678170340559918e-06,1.5710718323361029e-06,0.0001526784009559161,0.0,-4.457867126973681e-07,-3.4206823721883726e-07,5.1798178841049734e-08,2.742037625960531e-08,2.664740793360794e-06,0.0
1.183333395048976,-2.61045158822526e-07,0.0,-3.378458586666966e-06,0.0,0.5865264534950256,1.0,-2.491867080678906e-05,-1.8674061092746687e-05,5.416350254486795e-07,1.5426464744154058e-06,0.0001485920362439897,0.0,-4.3491285079906085e-07,-3.259238507869999e-07,9.453314538202734e-09,2.69242601728313e-08,2.5934202747003684e-06,0.0
1.216666730120778,-2.6434244659867545e-07,0.0,-3.4075239909725497e-06,0.0,0.5938604474067688,1.0,-2.4237683956929408e-05,-1.7756902310013342e-05,3.853138614158656e-06,1.457901648020368e-06,0.00014398736913579204,0.0,-4.2302738810622566e-07,-3.0991641026471967e-07,6.724995535279995e-08,2.5445183928206893e-08,2.5130536727040332e-06,0.0
1.2500000651925802,-2.6542278419583454e-07,0.0,-3.433580559430993e-06,0.0,0.6007801294326782,1.0,-2.3506319327289273e-05,-1.6855852062399824e-05,-4.530770182680987e-07,1.3645873151041214e-06,0.0001400083387887989,0.0,-4.102626672863764e-07,-2.941901167179536e-07,-7.907685733896819e-09,2.3816541579516265e-08,2.4436064921122306e-06,0.0
1.2833334002643824,-2.6819768095265317e-07,0.0,-3.4529743970779236e-06,0.0,0.6073053479194641,1.0,-2.2748155444084318e-05,-1.596461048809348e-05,4.540976118360843e-06,1.3508318355349814e-06,0.00013629684034684736,0.0,-3.970302112547442e-07,-2.786350168156502e-07,7.925498451982845e-08,2.3576463170843962e-08,2.3788286241175365e-06,0.0
1.3166667353361845,-2.688476854473265e-07,0.0,-3.467848728178069e-06,0.0,0.613455593585968,1.0,-2.198349164512452e-05,-1.5087763788016782e-05,-7.564163945798064e-07,1.1832646169883466e-06,0.00013270967890190586,0.0,-3.8368431029208774e-07,-2.6333115486406463e-07,-1.320195660148221e-08,2.065186348879628e-08,2.3162208461027103e-06,0.0
1.3500000704079866,-2.717465008572617e-07,0.0,-3.4822276120394235e-06,0.0,0.6192496418952942,1.0,-2.1086824112390635e-05,-1.4240085592247271e-05,4.138146350948899e-06,1.2375957643448401e-06,0.0001296217703781472,0.0,-3.6803450955014736e-07,-2.485363793505216e-07,7.222427875344706e-08,2.1600120896553303e-08,2.262326675362724e-06,0.0
1.3833334054797888,-2.7156912096870656e-07,0.0,-3.490018116281135e-06,0.0,0.6247066855430603,1.0,-2.0338466025114783e-05,-1.3409066112896307e-05,-6.288187062593319e-08,1.022903088126192e-06,0.00012700632073357908,0.0,-3.549731969432567e-07,-2.3403235328763825e-07,-1.097495682235642e-09,1.7853026816619766e-08,2.2166784676448947e-06,0.0
1.416666740551591,-2.7277772574052506e-07,0.0,-3.493909161988995e-06,0.0,0.6298445463180542,1.0,-1.957791615567434e-05,-1.2593794091829195e-05,2.7025124823651247e-06,1.1003553344872983e-06,0.00012482563833554858,0.0,-3.4169909759590796e-07,-2.1980317222062854e-07,4.716774089351662e-08,1.9204823528686866e-08,2.178618379858977e-06,0.0
1.450000075623393,-2.7276126957076485e-07,0.0,-3.4952242913277587e-06,0.0,0.6346813440322876,1.0,-1.883877649299894e-05,-1.1800728065503645e-05,1.5308864755268295e-06,8.995433300219407e-07,0.00012328394501728493,0.0,-3.28798676850142e-07,-2.0596155887553967e-07,2.6719009472194768e-08,1.569999287323682e-08,2.1517107553992797e-06,0.0
1.4833334106951952,-2.725476235809765e-07,0.0,-3.493767962936545e-06,0.0,0.6392344236373901,1.0,-1.8061399297598257e-05,-1.1029290526808183e-05,3.644971721328404e-07,9.326607774772596e-07,0.0001224165838285472,0.0,-3.1523088526048077e-07,-1.924974338518227e-07,6.361675767926587e-09,1.6278001371188352e-08,2.136572446851794e-06,0.0
1.5166667457669973,-2.7279060077489703e-07,0.0,-3.48727098753443e-06,0.0,0.6435200572013855,1.0,-1.718890323251294e-05,-1.0274589773057282e-05,3.6125995731370067e-06,8.324958785337646e-07,0.00012194665348924893,0.0,-3.000029562140472e-07,-1.7932542083158655e-07,6.305175710738246e-08,1.4529794089696976e-08,2.1283706151760254e-06,0.0
1.5500000808387995,-2.712458240239357e-07,0.0,-3.4782949569489574e-06,0.0,0.6475544571876526,1.0,-1.64975590207111e-05,-9.547172752949453e-06,-1.2526954096499727e-06,7.398044398020076e-07,0.00012155655719514388,0.0,-2.879367234535001e-07,-1.6662959879565913e-07,-2.186365942301117e-08,1.291202329541722e-08,2.121562150444064e-06,0.0
1.5833334159106016,-2.7116462320009305e-07,0.0,-3.466412863417645e-06,0.0,0.6513527035713196,1.0,-1.5820950924390857e-05,-8.836309501698997e-06,4.328856052137916e-06,7.648617936492e-07,0.00012100698913705865,0.0,-2.761276844270609e-07,-1.5422269452990698e-07,7.555279095468996e-08,1.3349356621887995e-08,2.1119703783666854e-06,0.0
1.6166667509824038,-2.6847391154660727e-07,0.0,-3.4511117519286927e-06,0.0,0.6549298763275146,1.0,-1.5273740886336704e-05,-8.141010047362145e-06,-1.1389688645257973e-06,5.611251270527387e-07,0.00012049890233193947,0.0,-2.665770675630525e-07,-1.4208742976440895e-07,-1.9878756763676406e-08,9.793480982741796e-09,2.103102590731417e-06,0.0
1.650000086054206,-2.684486162252142e-07,0.0,-3.4331928873143625e-06,0.0,0.658299446105957,1.0,-1.4590365503336248e-05,-7.460445596400234e-06,2.4290109162841463e-06,6.725719711456691e-07,0.00012017408591745389,0.0,-2.5464991710261723e-07,-1.302093393230961e-07,4.23942380560427e-08,1.1738595353120224e-08,2.097433474834121e-06,0.0
1.683333421126008,-2.666251646132878e-07,0.0,-3.412373416722403e-06,0.0,0.6614751219749451,1.0,-1.402761411494689e-05,-6.799595649756051e-06,1.0898988140725768e-06,4.7306646032338517e-07,0.00012034421289455401,0.0,-2.4482805250505354e-07,-1.1867533189252626e-07,1.9022322819147974e-08,8.25656731339819e-09,2.100402750730983e-06,0.0
1.7166667561978102,-2.646218320023763e-07,0.0,-3.3894646094267955e-06,0.0,0.6644688248634338,1.0,-1.3382962255374565e-05,-6.154271950786755e-06,-7.108364034527787e-07,5.245254861840222e-07,0.00012079465374808827,0.0,-2.3357675502641235e-07,-1.074123086043633e-07,-1.2406435683285775e-08,9.154696744535215e-09,2.1082644267106493e-06,0.0
1.7500000912696123,-2.6277561460119614e-07,0.0,-3.363727046234999e-06,0.0,0.66729336977005,1.0,-1.2802361275907321e-05,-5.527349922037569e-06,3.54347923836317e-06,4.657966505040413e-07,0.00012172082102176766,0.0,-2.2344335629440495e-07,-9.647045504940746e-08,6.184537968549828e-08,8.129685196056825e-09,2.124429095060574e-06,0.0
1.7833334263414145,-2.606165594443155e-07,0.0,-3.3356759558955673e-06,0.0,0.6699592471122742,1.0,-1.2301923099485769e-05,-4.915050061565709e-06,-2.3537335120683467e-06,3.583110984673328e-07,0.00012231292390761243,0.0,-2.1470906241317262e-07,-8.578380647467163e-08,-4.108039950012234e-08,6.253708414692565e-09,2.1347632399291253e-06,0.0
1.8166667614132166,-2.586823484307388e-07,0.0,-3.3048017940018326e-06,0.0,0.6724778413772583,1.0,-1.1611663611632555e-05,-4.314541748314405e-06,3.2953439353323417e-06,4.588584323524611e-07,0.00012286336344706885,0.0,-2.0266176165700423e-07,-7.530295922283888e-08,5.751460165717646e-08,8.008590445090116e-09,2.144370222225801e-06,0.0
1.8500000964850187,-2.563518819442834e-07,0.0,-3.2720508897909895e-06,0.0,0.6748585104942322,1.0,-1.0801655402450151e-05,-3.7388449826384286e-06,-6.751563428704221e-07,2.5484029962829246e-07,0.00012361520992422922,0.0,-1.885244514385883e-07,-6.525515516871081e-08,-1.1783701148812608e-08,4.447802295282585e-09,2.1574924187217702e-06,0.0
1.8833334315568209,-2.5380518309248146e-07,0.0,-3.238018280171673e-06,0.0,0.6771113872528076,1.0,-9.770787468210491e-06,-3.1963990652474428e-06,2.5282821207735014e-07,3.6942787272362173e-07,0.00012464103836422105,0.0,-1.7053241183287386e-07,-5.578768789623693e-08,4.412684742680252e-09,6.447732727665751e-09,2.1753965025602244e-06,0.0
1.916666766628623,-2.516667620966473e-07,0.0,-3.200464334440767e-06,0.0,0.6792447566986084,1.0,-8.817390134744345e-06,-2.6875286150729277e-06,2.8182585504960593e-06,2.537350818768943e-07,0.00012549761273885254,0.0,-1.5389248928415527e-07,-4.6906223074585895e-08,4.91878908786391e-08,4.428512606569198e-09,2.1903465456857555e-06,0.0
1.9500001017004251,-2.4748646865191404e-07,0.0,-3.162818074997631e-06,0.0,0.6812671422958374,1.0,-7.950933341865012e-06,-2.215974561565191e-06,-2.3571425335945086e-06,1.9719958273879435e-07,0.00012652027594931863,0.0,-1.3876996542214036e-07,-3.867605223975037e-08,-4.113989815002522e-08,3.441782002350938e-09,2.2081953858474043e-06,0.0
1.9833334367722273,-2.459484846895066e-07,0.0,-3.1229353680828353e-06,0.0,0.6831867098808289,1.0,-7.003272986569141e-06,-1.7746017264634177e-06,3.8778976034193606e-06,2.6756126967484766e-07,0.00012736327540954035,0.0,-1.2223017203160814e-07,-3.0972643038362424e-08,6.768208123486515e-08,4.669825106642549e-09,2.2229085020208083e-06,0.0
2.0166667718440294,-2.4328082304236887e-07,0.0,-3.081681597905117e-06,0.0,0.6850104331970215,1.0,-6.26789753965743e-06,-1.3684493754483457e-06,-1.0052541591595801e-06,5.5358051821191075e-08,0.00012827904746762748,0.0,-1.09395449244674e-07,-2.3883947248433685e-08,-1.7544994896701785e-08,9.661802717694275e-10,2.2388917396321937e-06,0.0
2.0500001069158316,-2.4020016553549794e-07,0.0,-3.0410740237130085e-06,0.0,0.6867456436157227,1.0,-5.629275501045771e-06,-9.941187382667814e-07,8.480352216901328e-07,1.7798835485890465e-07,0.00012862670062299588,0.0,-9.824939199510219e-08,-1.7350645138527084e-08,1.4801006791372849e-08,3.1064828224959335e-09,2.2449594318483196e-06,0.0
2.0833334419876337,-2.367288232107967e-07,0.0,-2.9969112347316695e-06,0.0,0.6883980631828308,1.0,-5.094466826514913e-06,-6.341979275741522e-07,2.634243926236118e-06,2.817966986222198e-08,0.00012919087171338586,0.0,-8.891521975631199e-08,-1.106884194549349e-08,4.5976229813482896e-08,4.918280212207904e-10,2.254806074920191e-06,0.0
2.116666777059436,-2.3298245821479213e-07,0.0,-2.95292261398572e-06,0.0,0.6899744868278503,1.0,-4.634991304160806e-06,-2.9594159829350725e-07,-2.5249079576438383e-06,-1.1461528891515477e-08,0.00012974727867749066,0.0,-8.089585905891202e-08,-5.165155283836133e-09,-4.4067957170690504e-08,-2.0004141646940104e-10,2.264517208424846e-06,0.0
2.150000112131238,-2.303612518517184e-07,0.0,-2.907336238422431e-06,0.0,0.6914796829223633,1.0,-4.139111662708555e-06,2.754353841274383e-08,3.6803247813241834e-06,5.7947405034428206e-08,0.00013034997207946167,0.0,-7.224112662196128e-08,4.807254329519127e-10,6.423378497684731e-08,1.0113730108375102e-09,2.275036192669286e-06,0.0
2.18333344720304,-2.2556284307029273e-07,0.0,-2.861681196009158e-06,0.0,0.6929195523262024,1.0,-3.7846419962194006e-06,3.322844509003126e-07,-1.5440757880991816e-06,-1.459577949058181e-07,0.00013100292619594794,0.0,-6.605446384327932e-08,5.799457721391891e-09,-2.6949206402656995e-08,-2.547444090057133e-09,2.2864323918664216e-06,0.0
2.2166667822748423,-2.2168023861013353e-07,0.0,-2.814527533701039e-06,0.0,0.6942986249923706,1.0,-3.104339491281757e-06,6.246222589782088e-07,4.816962654658547e-07,-3.32279585682152e-09,0.00013100387714319614,0.0,-5.418094522255246e-08,1.0901715000414455e-08,8.40718582693982e-09,-5.799372807316161e-11,2.2864489890269153e-06,0.0
2.2500001173466444,-2.1792196491787763e-07,0.0,-2.7677010621118825e-06,0.0,0.6956215500831604,1.0,-2.468403094157069e-06,8.844213317739506e-07,2.364923230687913e-06,-1.406561696365989e-07,0.00013071574673826508,0.0,-4.308176125945646e-08,1.543606421432858e-08,4.1275696932405485e-08,-2.4549132734023267e-09,2.2814201647857643e-06,0.0
2.2833334524184465,-2.137601882168383e-07,0.0,-2.7209887321077986e-06,0.0,0.6968924403190613,1.0,-2.1769516765464562e-06,1.1199661439248056e-06,-2.9535625772961474e-06,-1.7246315617754653e-07,0.00013060780054965053,0.0,-3.799497441254628e-08,1.9547096722352547e-08,-5.154939163750729e-08,-3.010049913679385e-09,2.2795361483794612e-06,0.0
2.3166667874902487,-2.1028449737059418e-07,0.0,-2.6724064809968695e-06,0.0,0.6981154084205627,1.0,-1.8106967293770268e-06,1.3510717087099567e-06,3.280140369682102e-06,-8.190538276970498e-08,0.00013056751925100208,0.0,-3.160261968272185e-08,2.3580649747534493e-08,5.7249249378536664e-08,-1.4295186044375843e-09,2.278833107091067e-06,0.0
2.350000122562051,-2.0567327396747714e-07,0.0,-2.6242582862323616e-06,0.0,0.6992939114570618,1.0,-1.5271214883878881e-06,1.5645592335604502e-06,-1.6864268714605905e-06,-2.767335726390253e-07,0.00013067916544573532,0.0,-2.6653298050325e-08,2.730670996810882e-08,-2.9433701501094495e-08,-4.829911993357885e-09,2.2807817007864844e-06,0.0
2.383333457633853,-2.0144697998603078e-07,0.0,-2.574330665083835e-06,0.0,0.7004310488700867,1.0,-1.323266483456171e-06,1.7742972429076117e-06,-2.827989662209364e-07,-1.227848596060993e-07,0.00013020926162677715,0.0,-2.309535701759726e-08,3.096732879779543e-08,-4.935773081791566e-09,-2.143000071725421e-09,2.2725803319779694e-06,0.0
2.416666792705655,-1.9821844432499347e-07,0.0,-2.525781383155845e-06,0.0,0.7015302777290344,1.0,-9.832536300735058e-07,1.9680814828129596e-06,2.565769734242601e-06,-2.2314128479746807e-07,0.00012910869401062193,0.0,-1.716101322696901e-08,3.434950182261834e-08,4.478112971055328e-08,-3.894550116846186e-09,2.2533718034352354e-06,0.0
2.4500001277774572,-1.9296686559755472e-07,0.0,-2.4766366095718695e-06,0.0,0.702594518661499,1.0,-7.528621405076458e-07,2.151724640121003e-06,-3.2088926356104083e-06,-2.768204727493574e-07,0.00012769599934506955,0.0,-1.3139923165470594e-08,3.755467956640158e-08,-5.6005741834400264e-08,-4.831428686403526e-09,2.228715630195986e-06,0.0
2.4833334628492594,-1.8970268911289168e-07,0.0,-2.4278820092149545e-06,0.0,0.7036265134811401,1.0,-4.0974623992109024e-07,2.323527492284914e-06,3.0702272399927557e-06,-1.5871701014875303e-07,0.00012683859097975417,0.0,-7.151420984289655e-09,4.0553205000978894e-08,5.358557412229171e-08,-2.7701344060169953e-09,2.2137510311870903e-06,0.0
2.5166667979210615,-1.84990753382408e-07,0.0,-2.3777665774105117e-06,0.0,0.7046283483505249,1.0,-1.0718125126712626e-07,2.48377830216364e-06,-1.1387282260036839e-06,-3.6363305306000005e-07,0.00012609090070127865,0.0,-1.8706657310186977e-09,4.335010926235012e-08,-1.9874556829158393e-08,-6.346594044976242e-09,2.2007013740425393e-06,0.0
